Symbol	GSM225042	GSM225043	GSM225044	GSM225045	GSM225046	GSM225047	GSM230247	GSM230248	GSM230249	GSM230250	GSM230251	GSM230252	GSM230253	GSM230254	GSM230255	GSM230256	GSM230257	GSM230258	GSM230259	GSM230268	GSM230269	GSM230270	GSM230271	GSM230272	GSM230273	GSM230274	GSM230275	GSM230276	GSM230277	GSM230278	GSM230280	GSM230281	GSM230282	GSM230283	GSM230284	GSM230285	GSM230286	GSM230287	GSM230288	GSM230289	GSM230290	GSM230291	GSM230292	GSM230293	GSM230294	GSM230295	GSM230296	GSM230297	GSM230298	GSM230299	GSM230300	GSM230301	GSM230302
ABCA1	3.86596414521912	4.92641274301178	4.45260652306757	4.03445548017525	5.16313926516525	5.45469007508256	4.7784625555	5.62972461275	5.3769748935	5.09522698725	5.95973176975	6.03078928875	5.657679235	5.42542403325	5.529566018	5.4989956395	5.8109144375	5.9122370425	5.44825010275	4.3893438115	5.7785399895	4.98715561325	4.58613721725	5.75305853075	5.99136288325	5.3394882035	6.218828522	5.8925613815	6.04873328875	7.014544392	4.55329443425	5.86090263725	5.172496817	4.74107244925	6.0332964705	6.2164722605	6.4682615795	5.87939293675	6.787216407	6.47319569675	6.32032610975	3.88454389575	5.05474340175	4.32982927425	3.879380999	5.20782412	5.37615520525	5.4814840605	4.55372429775	5.4752063355	5.01517453075	5.35706635825	5.2319822145
ABCA11P	4.55428416089019	4.49925513792985	3.93585199685484	4.46492526138787	4.30429642236394	4.12246973423575	4.686672332	4.737928226	3.806601519	4.560681783	4.407753544	4.461395544	5.149574917	5.141016786	5.156780314	5.297168457	4.980143727	5.414345501	5.227872451	4.448662335	4.546573883	3.819339676	4.226595592	4.122058143	4.324670044	5.249110605	4.477138191	4.57575076	4.857363694	4.685661908	4.747894306	4.599361856	3.889320555	4.26695797	4.462146868	4.607733566	4.927338734	5.37291704	5.618902594	5.641731272	5.579489787	3.759207751	3.916362194	3.282566373	3.591164825	3.446998986	3.673719805	3.892349088	4.347396764	3.646108044	3.804276784	4.281160394	3.694720295
ABCA12	2.49250350607582	2.42452859160424	2.54818034466863	2.54818034466863	2.28265432985529	2.37310960452351	3.068100466	2.99792519	3.354695619	3.192767962	2.943672317	2.993226049	3.336790592	6.115905515	5.149001179	3.696097635	3.6540934	3.435297295	3.258754162	2.75299389	2.75299389	2.901688938	2.793940704	2.587782244	2.69278505	2.696427689	2.849629427	2.75299389	3.253621791	2.629544702	2.934083622	2.934083622	3.160979412	3.030745818	2.699153994	2.966565157	2.934764039	2.986040934	2.774372504	2.934083622	2.934083622	2.534408497	2.446981265	2.582761647	2.663868518	2.400789949	2.446981265	2.417610257	2.42936514	2.393787664	2.409897677	2.484064854	2.457923218
ABCA13	2.29379407397844	2.24017036550563	2.43136305187876	2.34525465118483	2.40485689902016	2.39924745425617	2.891580765	2.83706761233333	3.06770101966667	2.95327954766667	2.925016319	2.94279996733333	2.87156456	2.955762107	2.88545330633333	2.94143036466667	2.899843949	2.85117906233333	2.87905347566667	2.48340199133333	2.47515190166667	2.689070831	2.515742	2.679323407	2.61602561	2.539406247	2.56201806866667	2.506408541	2.480820589	2.53499943866667	2.58686639633333	2.62715209066667	2.767590413	2.65727372633333	2.84599185533333	2.75280052733333	2.585528181	2.62020788733333	2.600211656	2.57678721433333	2.61465719433333	2.25359800733333	2.21552911166667	2.38014772933333	2.28519667833333	2.42507549366667	2.34478264833333	2.79721565333333	2.34474899433333	2.36259907833333	2.35133631366667	2.39295580466667	2.261357823
ABCA17P	2.839946577173	3.12743262693577	3.22835941640893	2.83477580254327	2.91470457110125	3.10623034147438	3.389788574	3.792857943	3.838125234	3.482456245	3.714932451	3.550372292	3.446303597	4.383739573	3.808302099	3.672545844	3.610090085	3.805618527	3.970846416	3.022628996	3.330346766	3.493019229	3.150972364	3.197853768	3.197853768	3.197853768	3.197853768	3.197853768	3.043532007	3.241844894	3.179758582	3.577201719	3.580531117	3.166049865	3.234304455	3.407103012	2.91391224	3.27623832	3.27623832	3.129406235	3.116494731	3.065558656	3.433707637	3.631529775	3.259923662	3.318612138	3.270801788	3.587295721	3.334529851	3.750934523	3.621501767	3.455156029	3.802201415
ABCA2	4.46470644634633	4.76062065941199	5.01333526666204	4.79022896400672	5.01221354015509	4.67545165564362	5.36265116266667	5.42438687866667	5.994995988	5.57190739033333	5.85523636933333	5.58839030866667	5.21795223866667	5.71519159933333	5.68351933033333	5.58193395366667	5.897985023	5.28570401833333	5.57089530233333	4.41739107066667	4.63617806066667	4.94083096533333	4.648423128	4.949166151	4.68471028366667	3.99841606566667	4.155431726	4.22816697733333	4.046919321	4.28611565633333	4.93505269133333	5.13065833566667	5.47246470133333	5.26894476133333	5.61246016933333	5.17734365733333	4.85135594666667	4.61593046566667	4.62754770933333	4.69617987833333	4.40629116566667	4.453720631	4.46792483833333	5.13534119666667	4.97388573033333	4.96933167133333	4.55094812433333	4.56506308533333	5.40702354266667	4.62585695133333	4.674074093	4.976302478	4.96633404066667
ABCA3	5.5908188793268	5.64564548885641	5.93149407769387	5.81560782780375	5.59169185275118	5.69390900302283	6.432873599	6.82038368	7.291474434	7.161178404	6.8274793	6.048932002	6.913744855	8.359409003	8.308013661	7.729734776	7.161178404	7.161178404	7.311161204	6.182446192	6.182446192	6.661006317	6.334081237	6.231601845	5.995886092	5.768735599	6.182446192	5.874533638	5.861059278	6.073642276	6.353123705	6.314081685	6.787650213	6.604554329	6.509721253	6.314081685	5.799052789	6.456711128	6.015362351	6.010365455	6.033811909	5.735646324	5.394076329	5.980314142	5.684693604	5.560736542	5.333315375	5.095631913	5.264635991	5.136479322	4.735025838	5.468740569	5.276102349
ABCA4	4.08044773689079	4.22607154123294	4.56365492487337	4.20505288319408	4.42820132690201	4.11565637402012	4.5124241485	4.4349055925	4.7110206075	4.584737806	4.826659876	4.386185879	4.525363077	3.889328139	4.047523995	4.1093836805	4.005302485	4.367980044	3.9555341755	4.326958942	4.626353106	4.8962881755	4.515642457	4.7917393385	4.4547714145	4.3672677485	4.1577932455	4.2388705705	4.4342760575	4.2548112875	4.401670505	4.458121012	4.730337458	4.795119525	4.828259353	4.2525856495	4.072267268	4.2566585535	4.2327600065	3.960371774	4.0144144625	3.765850271	3.8587554715	4.1667021505	3.9339321075	4.2254201665	3.7351775425	3.529487477	3.325719799	3.420326187	3.337474096	3.5206968225	3.488297729
ABCA5	2.76015164005152	2.86027815440776	3.18951272959952	2.97571948259809	3.04747248785223	2.82461466516841	4.3724666435	4.521741739	4.80900505	4.575794382	4.6013988745	3.9142825355	6.0070979005	6.138510713	6.3524257725	5.7260135435	6.109172916	5.8982328285	5.695521445	3.7088835335	3.7994205875	4.220075383	3.9239449085	3.823528612	3.695390707	4.7741684755	4.781751251	4.7672034585	5.0152030225	4.548311311	3.7527476255	3.964635151	4.245111798	4.005408512	3.845522451	3.7858697235	5.035203196	5.192695848	6.130534738	5.829849727	5.780891495	3.486320999	3.4452211105	3.8944514985	3.578941869	3.53074487	3.4391440715	5.809606132	5.310824853	5.521674769	5.409642437	5.1795569345	4.508612222
ABCA6	3.10566485831175	2.98990535780962	3.24956518877169	2.98754428073838	3.07388566841496	2.93745960165249	3.876901298	3.771999511	4.33668428	3.973824516	4.026447497	3.890209899	5.601372405	4.758758497	5.803105283	4.758758497	6.291661148	6.495712367	5.08717705	3.471692315	3.237460219	3.564171138	3.170433383	3.544972653	3.170433383	2.914736234	3.356910511	3.069253701	3.006057813	3.116206862	3.599029402	3.199784554	3.599029402	3.140536011	3.362121154	3.315118364	3.431185885	3.616439159	4.796094078	5.172798887	5.338069168	2.984805248	3.020344809	3.065527964	2.75110709	3.086091622	2.841714061	2.730231626	2.576461714	2.540281488	2.761120608	2.680517857	2.448841034
ABCA7	5.72424757135009	6.51072751545223	6.24648286026846	5.34619603849687	7.39480223627371	5.69081796241563	6.68308749	7.429938316	6.815705777	6.291010785	7.741900551	6.511770489	5.759658389	6.064251353	6.291010785	5.705049179	6.279344329	6.203240588	6.091220149	6.453959512	6.865612837	6.031542619	6.031542619	7.721682996	6.339737559	5.219837882	5.316615349	5.328221476	5.167228699	5.926523891	6.573344451	6.904924207	6.674121911	6.033372183	7.899670762	6.506727115	5.457810152	5.365833823	5.277138037	4.805838193	4.964010655	6.063591098	6.391917633	5.434406103	5.711850111	7.099701618	6.141918184	6.28495097	7.334528541	7.148222528	7.588810092	6.98002164	7.121398951
ABCA8	3.09729951339865	3.31856489064014	3.6698283198228	3.21137121099061	3.39900265912455	3.31641623644605	3.67073471966667	3.740500581	4.36278964966667	3.75875618033333	3.94347287266667	3.85283157366667	4.90602941666667	4.661898405	5.419677265	4.88848815233333	5.404077698	5.63134867933333	5.29019774166667	3.45983361766667	3.531624697	4.08564129533333	3.47835453833333	3.63534170533333	3.65000819	3.53564663833333	3.79916007466667	4.57384371733333	4.04428925866667	3.66649641766667	3.67869821233333	3.665470445	4.32026338333333	3.716040953	3.81946318166667	3.884938545	5.098925529	5.25774396566667	5.636031659	5.761757921	5.77981519466667	2.78474302233333	2.97840231433333	3.41805825433333	2.96175528333333	2.951350475	3.15492237033333	2.80779696366667	2.719604353	2.748946179	2.69788431166667	2.861932998	2.92515824866667
ABCA9	2.86483511391709	3.01422924544813	3.70851699189841	3.07841148009902	2.95409242525302	2.97231922521729	3.65960320366667	3.612007854	4.378172459	3.79478751266667	3.55049028	3.734270636	4.70989839866667	4.780492847	4.66811251966667	4.70545359033333	5.015724172	5.33977788166667	4.50820474733333	3.00349475633333	3.166527185	3.738507558	3.24971131266667	3.22760281033333	3.15384176333333	3.067633426	3.03010584566667	3.09423052033333	3.15971099933333	3.08789982866667	3.30588838166667	3.42097553766667	3.92313502733333	3.49300951033333	3.45030491033333	3.43170486366667	3.4952821	3.560351014	4.045767428	4.218412542	4.21956807666667	2.59224249766667	2.80826870066667	3.53278788766667	2.91735671866667	2.80196334666667	2.74712641	2.715525406	2.613909706	2.74376514133333	2.57949655433333	2.67161432366667	2.630593417
ABCB1	3.3434970155978	3.32847112334325	3.75782391234987	3.45488705418927	3.33919065989984	3.24035752156486	4.00784167566667	3.75534501466667	4.23594524733333	3.95156668566667	3.805855076	3.71159266266667	4.462235389	4.64669444333333	4.21063294033333	4.26395225766667	5.016872305	4.50891353966667	4.91096742766667	3.71893795066667	3.47730036866667	3.821547934	3.62444264333333	3.56231254666667	3.593477463	7.538633675	7.650643607	7.13145480733333	6.144146946	7.66460759366667	3.912628907	3.79291425733333	4.14620080166667	3.90646227166667	3.73570407733333	3.77113028866667	6.120079596	5.831511311	5.47564648366667	5.03851654666667	4.829853139	3.31940640166667	3.15520827333333	3.49831820933333	3.249616708	3.117400315	3.158841003	4.271876942	5.123590764	4.5623624	4.10221151133333	4.275491552	3.97685180733333
ABCB10	4.71688779913994	5.13686945594641	7.7691828536328	4.5004140306752	5.10085492560781	6.84778137788353	5.595009507	5.672557172	8.278574427	5.398695865	5.709124619	7.426585933	6.04570745	5.851448938	5.634481551	5.709124619	5.624950156	5.487764857	5.816276661	5.114001977	5.601487448	8.299443668	4.930999549	5.393426201	7.313168366	7.129770218	5.595663944	5.525805258	6.650125817	6.401127828	5.39662075	5.791031929	8.410185134	5.442617376	5.457810152	7.523105736	7.450122571	6.774252188	7.066804671	6.934876154	6.973120773	4.554949959	5.205227939	7.509564148	4.79499811	4.946072016	6.916586868	7.464764681	7.419050297	7.279566677	7.218505572	6.971177721	6.459718316
ABCB11	3.58829633721068	3.39172973436306	3.6188113569941	3.8906693483331	3.60713321310574	3.59999187124142	4.264082834	4.127171685	4.173474553	4.691365734	4.4414980985	4.3043072595	3.874356329	3.91721693	3.8138346655	4.0903812175	3.8340698975	3.928778177	3.901780407	3.6288556225	3.4343734595	3.6523203485	3.7396228435	3.488948776	3.622784902	3.479652868	3.428744073	3.3234092475	3.46821159	3.360387197	4.163253611	4.044946707	4.2672515015	4.4848685645	4.341068939	4.108130222	3.747337481	3.8863176305	3.858532507	4.0217873625	3.8822274845	3.104275499	2.981038429	3.2645727535	3.4783628485	3.207260604	3.185179666	2.637848296	2.780371967	2.8190152485	2.6900440945	3.021470656	3.0091040015
ABCB4	3.59615441799768	3.54103162027645	3.84030446560566	3.56091891080802	3.55620915164005	3.4771735633728	4.245726416	3.97983994233333	4.23181700966667	4.03910878033333	4.026277163	3.99731596266667	4.09548682866667	4.260413013	4.120085245	4.12362444	4.30748064233333	4.22899865966667	4.228959753	3.97863821533333	3.840186653	3.92284051033333	3.794822722	3.88891775633333	3.85181936666667	5.68634943566667	6.02282468	5.940261455	5.227390991	6.50197406366667	4.27176622033333	4.03500694166667	4.23047582033333	4.14395186566667	4.13302651866667	4.12028407766667	5.219382433	4.83724079266667	4.74148724633333	4.72678891133333	4.51807349033333	3.49413049966667	3.32863100466667	3.511496076	3.35421371533333	3.328267794	3.29053745333333	4.60843684733333	4.36352858833333	3.97915839	4.11603820533333	3.92483922666667	4.12304421233333
ABCB5	3.00423835813278	3.2115616294839	3.50637506535218	3.14940549516923	3.10553478430613	3.18759733490751	3.75162091225	3.843498732	4.2212134405	3.83922746975	3.813857229	3.863972235	3.542318339	3.682149739	3.60975264275	3.5766835605	3.6614082595	3.541691015	3.54479054875	3.51885089075	3.646730126	3.9532201755	3.66363745725	3.481157148	3.5549722535	3.45734635175	3.536074424	3.44287872825	3.45371527275	3.43458318475	3.56029003725	3.74892192125	4.1708590305	3.723139079	3.65824207425	3.7324594155	3.317917052	3.4289955425	3.389975392	3.4861062005	3.47353823175	3.03864604	3.1463818115	3.52304632475	3.09782149425	3.14489972475	3.077622641	2.838270202	2.84631899075	2.720260483	2.8559711565	3.05908194725	2.9939418385
ABCB6	6.2812105387927	6.54911007666973	7.01384299077983	6.48890189651635	6.77687893298157	6.59220880754416	6.610557336	6.9526902325	7.5184170675	6.910296799	7.1022873145	7.047537848	6.1147458595	7.0285731135	6.9803112545	6.3559029565	6.628975367	6.5764046475	6.615832139	6.34723117	6.6488329955	7.1280173135	6.5060297305	7.0230224875	6.526621501	5.517789337	5.8916996215	5.280240828	5.382433776	5.2916393385	6.42848291	6.7709333505	7.2419629715	6.621730125	7.1754606555	6.787892482	5.553681332	6.203279465	6.203915351	5.8410441365	5.8075578385	5.56186065	5.930786343	6.304816363	5.722230503	6.184893783	5.9118806895	4.620689237	4.495263844	4.59035668	4.440528031	4.4296469865	4.401942558
ABCB7	6.75656832000254	7.03142368974214	4.93157466526592	5.95071111925832	7.09853449740163	6.05575793867574	7.327756605	7.633280821	5.494466331	6.424151884	7.492896499	6.634044982	6.593920518	6.677248527	6.923200999	6.642188393	6.471758161	6.914797325	6.54854326	8.04975882	8.349998708	5.632580309	6.962074988	8.28202767	7.089466266	5.927689571	6.17639982	6.562144465	7.158811918	7.330635586	8.436112774	8.613795203	5.847818235	7.032071025	8.432871535	7.324638444	7.012960487	7.358091152	7.267630743	7.142794553	6.974036217	7.921364642	7.555866393	5.467757297	6.324184407	7.71601714	6.597712325	7.25186769	7.323062912	6.780625535	7.187997805	7.039268859	6.821927009
ABCB8	4.53179117117315	4.67173474792963	4.71209092712547	4.73557013014338	4.74304355844186	4.50251580060693	4.960589177	5.146602671	5.27068377266667	5.121027849	5.079922626	5.04365802966667	4.75738709633333	4.875513363	4.85176356966667	4.688814673	4.85183489966667	4.65012422966667	4.797236929	4.76186458333333	4.78730470466667	4.9571706	4.86512158466667	5.077932674	4.688790689	4.072260431	4.08458394266667	4.28959506366667	4.368085121	4.32457787966667	4.94922937366667	4.93464627966667	5.18697430533333	5.04042887466667	5.25274070333333	4.79170575266667	4.043302455	4.23159472266667	4.417999492	4.346416822	4.107932114	4.22158286066667	4.29482605033333	4.38989878333333	4.37292024866667	4.52482133266667	4.309825052	4.07588959566667	3.88626764266667	3.83965319166667	4.25109217466667	4.115782747	4.75400869
ABCB9	5.03010681653162	4.96776730706216	5.97029393170242	5.03462515161297	5.05489649841763	5.04201481622603	5.81975838666667	5.79461463066667	6.61025101266667	5.839001952	5.84156802133333	5.84516203666667	5.74575658133333	5.79729641533333	5.864739654	5.90118332066667	5.89262133033333	5.549889531	5.88477568266667	5.33960346033333	5.258542797	6.27370842166667	5.26969601166667	5.473668148	5.31006287866667	5.25609175466667	5.52347694133333	4.944498775	4.966220233	4.89273684133333	5.53467939233333	5.47035896566667	6.46173890466667	5.490299213	5.750570127	5.528796959	5.34217294633333	5.226009558	5.46994305233333	5.44502030933333	5.50853320533333	4.72780249866667	4.608579977	5.663166219	4.67359468	4.90407081633333	5.002435813	4.304431798	3.68009839733333	4.261842287	4.03541689633333	4.00503147166667	4.46084559266667
ABCC1	6.92568789896715	6.27550431714321	4.91987237856522	6.68682956302342	7.12239155281476	6.14815295733228	7.260434664	6.6221077835	5.299024473	7.1031221845	7.5473367135	6.6070307235	6.147248206	7.1636711455	8.073260771	6.49407754	6.736809452	6.002970467	6.8310845515	7.1580420365	6.438754165	4.8375664085	6.785743458	7.3803737845	6.239297455	7.0133525645	6.364497313	6.849702846	6.79168531	6.9423439885	7.2493482745	6.689105585	4.992592236	6.977156643	7.555569201	6.370144629	7.4899536905	6.2544017665	6.657673799	6.4901696235	6.341224557	6.855207533	6.1686972725	4.6207309485	6.5624505295	6.8929342095	5.9336777125	6.6708723335	6.61880163	6.392069205	6.838258232	6.759247901	6.836025602
ABCC10	6.29360613579682	7.03716493786999	6.30176947205676	5.77559026749972	6.51785956588537	6.88380100113509	6.915428089	7.6143254125	6.969326467	6.4701543095	7.102123765	7.4372958545	6.692369106	6.544742041	6.327491438	6.8239379235	6.7819769855	6.4249596385	6.91487733	6.741792816	7.8245017335	6.778841616	6.364495676	6.9626465475	7.521370663	6.400120503	6.5241584845	5.659473465	6.27608796	5.9218227645	6.7083549695	7.864377355	6.8773380705	6.381912468	7.167458516	7.723095778	6.489610621	6.5701670895	6.5248991805	7.129608043	7.0490005015	6.0229267035	6.855818608	6.1005155805	5.423412843	6.2957388435	6.873151266	6.49842211	6.6170569225	6.462315406	6.7255221475	6.614197556	6.581092259
ABCC11	3.88019055081304	3.72362663404156	4.38432132249053	3.73422453786082	3.80446003306643	3.78455710534879	4.9309822845	4.698675096	5.447531028	4.811758753	4.7227495915	4.706435109	5.6672833995	7.684734828	7.911647675	5.3425732385	5.147794333	4.8684143965	4.9229952475	4.2514191545	4.1059766475	4.825579358	4.103296903	4.0610141635	4.227955144	4.065563618	4.1875889465	4.147608086	4.045417218	4.294459681	4.488381396	4.459760365	5.244574421	4.3187181955	4.3848586835	4.465665621	4.213243968	4.2698354555	4.166406459	4.3288996785	4.3391846105	3.8245623	3.6106288575	4.4069734845	3.755170271	3.656668536	3.6394282095	3.329498238	3.303695003	3.2161193315	3.3114122605	3.312621198	3.782405407
ABCC12	3.47824457538577	3.23265035405463	3.62424879982073	3.3411137094676	3.53424631674608	3.25262415988015	3.9902772745	3.8752690055	4.247078155	3.928678789	4.104854683	3.9601551325	3.639587458	4.2112263905	4.2450465095	3.962092842	3.820792336	3.7416553415	3.71824695	3.5208650695	3.3433886025	3.7661070305	3.5256995295	3.577944557	3.4319585875	3.347862322	3.496281741	3.2086102445	3.1447452465	3.3760150365	3.9218327355	3.664774698	4.240127615	3.8812229275	4.123964202	3.782479753	3.3992346175	3.4467559575	3.4895906095	3.4337505515	3.7177630945	3.1493688795	3.029402753	3.470178746	3.200244691	3.309651008	3.063015042	2.6498043815	2.84611081	2.7189766905	2.720259183	2.8960964355	3.0777432755
ABCC13	3.56994156030454	3.31986126304878	3.86545014908944	3.33335214675267	3.27501894051353	3.25465498203369	4.02384655125	3.81798818075	4.31878231525	3.90394318925	3.7763714655	3.88994311475	3.70842180425	3.5263527715	3.67481126025	3.67414356475	3.7588914685	3.57574637775	3.5680513175	3.71855511875	3.42643129	4.0737021395	3.557850458	3.427424718	3.48485214275	3.28882054075	3.6148857425	3.242738715	3.1566893135	3.28749732	3.89526984575	3.53368887475	4.18776890525	3.68746391475	3.55815696825	3.65799535525	3.406762297	3.24977416525	3.38154849275	3.508536422	3.4761353315	3.28141851825	3.09205902325	3.560688176	3.12694887125	3.02156256725	3.1111965495	2.957968738	2.7386336625	2.633317902	2.67907383125	2.86655018025	3.153447114
ABCC2	3.83915518778322	3.81758015400722	4.03933114694765	3.54404225971289	3.85817191599241	3.93983742441735	4.454788408	4.108328062	4.313339339	4.035493606	4.205747339	4.442602194	3.792622757	5.191334556	5.381423971	3.931934264	3.913943628	3.731840537	3.610105902	4.422327154	4.021702615	4.281792047	3.831943981	4.200244414	4.16735691	4.067617978	4.450692467	4.5151867	4.542312988	3.980379213	4.600280343	4.297340804	4.518636146	4.159486442	4.24632609	4.419559248	5.001200615	3.816098771	3.917713072	4.194222566	4.307695918	4.066705439	3.624066556	3.94089188	3.668683239	3.746411348	3.801886973	4.062488615	3.668831124	3.934974508	3.667877351	4.17176099	4.506107384
