GO:0031966	225
GO:0033539	12
GO:0042413	1
GO:0042758	5
GO:0045717	21
GO:0046322	12
GO:0050660	72
GO:0120162	101
GO:0001889	108
GO:0005978	18
GO:0006082	23
GO:0006111	16
GO:0006635	52
GO:0007507	321
GO:0009437	10
GO:0016853	167
GO:0042594	42
GO:0045329	4
GO:0051791	7
GO:0051793	4
GO:0055007	47
GO:0070991	3
GO:0000062	18
GO:0017099	2
GO:0030855	98
GO:0042645	51
GO:0016937	3
GO:0046359	1
GO:0071949	47
GO:0008521	2
GO:0035348	1
GO:0003026	1
GO:0005216	187
GO:0005261	53
GO:0005272	40
GO:0006811	631
GO:0006812	64
GO:0006814	151
GO:0007602	25
GO:0007605	271
GO:0009612	64
GO:0010447	15
GO:0015280	11
GO:0019229	19
GO:0022839	3
GO:0034220	356
GO:0034765	22
GO:0035418	23
GO:0035725	138
GO:0042391	101
GO:0043066	620
GO:0050915	8
GO:0050974	10
GO:0051965	82
GO:0071468	21
GO:0098839	153
GO:0150052	62
GO:0160125	2
GO:0001662	47
GO:0001975	38
GO:0006816	163
GO:0007269	28
GO:0007613	131
GO:0022890	6
GO:0043198	73
GO:0045211	318
GO:0046929	7
GO:0070588	147
GO:0071467	10
GO:0098655	62
GO:0098662	23
GO:0098793	366
GO:0160128	4
GO:0001822	184
GO:0002003	13
GO:0002034	7
GO:0002446	9
GO:0003081	7
GO:0003084	16
GO:0004175	119
GO:0004180	39
GO:0004181	30
GO:0004222	119
GO:0005516	204
GO:0006508	633
GO:0006518	14
GO:0007283	579
GO:0008217	83
GO:0008233	560
GO:0008237	182
GO:0008238	6
GO:0008240	3
GO:0008241	3
GO:0008270	1976
GO:0008584	136
GO:0009792	22
GO:0009925	83
GO:0010608	42
GO:0010629	396
GO:0010814	3
GO:0010815	7
GO:0014910	7
GO:0031100	35
GO:0031404	12
GO:0031434	20
GO:0031526	85
GO:0031711	3
GO:0031982	171
GO:0032496	184
GO:0038166	19
GO:0042310	22
GO:0042311	67
GO:0042445	20
GO:0042447	5
GO:0042755	38
GO:0043171	17
GO:0045777	33
GO:0046325	23
GO:0048167	77
GO:0048286	62
GO:0050435	16
GO:0050482	26
GO:0050769	46
GO:0060047	24
GO:0060177	3
GO:0060978	6
GO:0070062	109
GO:0070573	9
GO:0071838	2
GO:0086091	38
GO:0090281	7
GO:0097225	62
GO:1901363	35
GO:1902033	4
GO:1903522	5
GO:1903597	2
GO:0001919	8
GO:0002076	20
GO:0003990	2
GO:0004104	2
GO:0005518	77
GO:0005604	120
GO:0005635	240
GO:0005788	130
GO:0006581	2
GO:0007416	68
GO:0008291	1
GO:0017171	10
GO:0019695	5
GO:0031594	110
GO:0031623	52
GO:0042166	12
GO:0042734	212
GO:0043083	31
GO:0043236	26
GO:0050772	36
GO:0050775	40
GO:0052689	64
GO:0060041	103
GO:0095500	38
GO:0098552	151
GO:0019915	36
GO:0034361	30
GO:0034364	35
GO:0070328	35
GO:0001707	41
GO:0005198	144
GO:0005509	705
GO:0005874	367
GO:0005882	198
GO:0005938	208
GO:0006620	13
GO:0007163	44
GO:0008017	269
GO:0010632	7
GO:0015630	282
GO:0016055	238
GO:0016477	308
GO:0022603	19
GO:0030177	45
GO:0030334	122
GO:0031344	6
GO:0032587	103
GO:0032886	13
GO:0042060	78
GO:0043001	36
GO:0045104	21
GO:0045773	46
GO:0051011	15
GO:0051239	32
GO:0051893	21
GO:0150011	6
GO:0000900	14
GO:0003723	960
