KO	Pathway
K04398	hsa04621
K04403	hsa04621
K04404	hsa04621
K04427	hsa04621
K04440	hsa04621
K04441	hsa04621
K04448	hsa04621
K04467	hsa04621
K04513	hsa04621
K04519	hsa04621
K04570	hsa04621
K04612	hsa04621
K04622	hsa04621
K04693	hsa04621
K04725	hsa04621
K04729	hsa04621
K04733	hsa04621
K04734	hsa04621
K04735	hsa04621
K04741	hsa04621
K04958	hsa04621
K04959	hsa04621
K04960	hsa04621
K04971	hsa04621
K04977	hsa04621
K04982	hsa04621
K05130	hsa04621
K05131	hsa04621
K05220	hsa04621
K05230	hsa04621
K05405	hsa04621
K05410	hsa04621
K05411	hsa04621
K05414	hsa04621
K05415	hsa04621
K05482	hsa04621
K05505	hsa04621
K05842	hsa04621
K05858	hsa04621
K05862	hsa04621
K06030	hsa04621
K06068	hsa04621
K06071	hsa04621
K06630	hsa04621
K07209	hsa04621
K07210	hsa04621
K07211	hsa04621
K08009	hsa04621
K08336	hsa04621
K08339	hsa04621
K08341	hsa04621
K08598	hsa04621
K08645	hsa04621
K08727	hsa04621
K08846	hsa04621
K08847	hsa04621
K09447	hsa04621
K09849	hsa04621
K10030	hsa04621
K10160	hsa04621
K10165	hsa04621
K10435	hsa04621
K10630	hsa04621
K11030	hsa04621
K11217	hsa04621
K11219	hsa04621
K11220	hsa04621
K11221	hsa04621
K11859	hsa04621
K11864	hsa04621
K11974	hsa04621
K12499	hsa04621
K12648	hsa04621
K12650	hsa04621
K12653	hsa04621
K12654	hsa04621
K12792	hsa04621
K12793	hsa04621
K12794	hsa04621
K12795	hsa04621
K12796	hsa04621
K12797	hsa04621
K12798	hsa04621
K12799	hsa04621
K12800	hsa04621
K12801	hsa04621
K12802	hsa04621
K12803	hsa04621
K12804	hsa04621
K12805	hsa04621
K12806	hsa04621
K12807	hsa04621
K12966	hsa04621
K13916	hsa04621
K14139	hsa04621
K14216	hsa04621
K14624	hsa04621
K15040	hsa04621
K15041	hsa04621
K15838	hsa04621
K16060	hsa04621
K17065	hsa04621
K17820	hsa04621
K17890	hsa04621
K20858	hsa04621
K20863	hsa04621
K20864	hsa04621
K20865	hsa04621
K20876	hsa04621
K20894	hsa04621
K20897	hsa04621
K20898	hsa04621
K20899	hsa04621
K20909	hsa04621
K20910	hsa04621
K20911	hsa04621
K20914	hsa04621
K20915	hsa04621
K20916	hsa04621
K20917	hsa04621
K21100	hsa04621
K21356	hsa04621
K21421	hsa04621
K23126	hsa04621
K23691	hsa04621
K00863	hsa04622
K02373	hsa04622
K02580	hsa04622
K02581	hsa04622
K02861	hsa04622
K03156	hsa04622
K03171	hsa04622
K03173	hsa04622
K03174	hsa04622
K03175	hsa04622
K04398	hsa04622
K04400	hsa04622
K04416	hsa04622
K04427	hsa04622
K04440	hsa04622
K04441	hsa04622
K04467	hsa04622
K04734	hsa04622
K04735	hsa04622
K05406	hsa04622
K05410	hsa04622
K05411	hsa04622
K05414	hsa04622
K05415	hsa04622
K05425	hsa04622
K05440	hsa04622
K05441	hsa04622
K05442	hsa04622
K07209	hsa04622
K07210	hsa04622
K07211	hsa04622
K08336	hsa04622
K08339	hsa04622
K08601	hsa04622
K09447	hsa04622
K09578	hsa04622
K10030	hsa04622
K10652	hsa04622
K11594	hsa04622
K12159	hsa04622
K12170	hsa04622
K12646	hsa04622
K12647	hsa04622
K12648	hsa04622
K12649	hsa04622
K12650	hsa04622
K12651	hsa04622
K12652	hsa04622
K12653	hsa04622
K12654	hsa04622
K12655	hsa04622
K12656	hsa04622
K12671	hsa04622
K12968	hsa04622
K27391	hsa04622
K01158	hsa04623
K01370	hsa04623
K02187	hsa04623
K02373	hsa04623
K02580	hsa04623
K02581	hsa04623
K02861	hsa04623
K03007	hsa04623
K03009	hsa04623
K03013	hsa04623
K03014	hsa04623
K03016	hsa04623
K03018	hsa04623
K03019	hsa04623
K03020	hsa04623
K03021	hsa04623
K03022	hsa04623
K03023	hsa04623
K03024	hsa04623
K03025	hsa04623
K03026	hsa04623
K03027	hsa04623
K04397	hsa04623
K04398	hsa04623
K04467	hsa04623
K04519	hsa04623
K04734	hsa04623
K04735	hsa04623
K05405	hsa04623
K05410	hsa04623
K05411	hsa04623
K05414	hsa04623
K05415	hsa04623
K05482	hsa04623
K07209	hsa04623
K07210	hsa04623
K07211	hsa04623
K08847	hsa04623
K08849	hsa04623
K09447	hsa04623
K10790	hsa04623
K12499	hsa04623
K12646	hsa04623
K12648	hsa04623
K12654	hsa04623
K12671	hsa04623
K12799	hsa04623
K12800	hsa04623
K12803	hsa04623
K12889	hsa04623
K12964	hsa04623
K12965	hsa04623
K12966	hsa04623
K12967	hsa04623
K12968	hsa04623
K12969	hsa04623
K12970	hsa04623
K12971	hsa04623
K13116	hsa04623
K14721	hsa04623
K17265	hsa04623
K17834	hsa04623
K20027	hsa04623
K20914	hsa04623
K20917	hsa04623
K22146	hsa04623
K22544	hsa04623
K27162	hsa04623
K00922	hsa04625
K01370	hsa04625
K02183	hsa04625
K02580	hsa04625
K02649	hsa04625
K02833	hsa04625
K03156	hsa04625
K04348	hsa04625
K04366	hsa04625
K04371	hsa04625
K04398	hsa04625
K04409	hsa04625
K04440	hsa04625
K04441	hsa04625
K04443	hsa04625
K04446	hsa04625
K04448	hsa04625
K04456	hsa04625
K04466	hsa04625
K04467	hsa04625
K04469	hsa04625
K04513	hsa04625
K04519	hsa04625
K04693	hsa04625
K04734	hsa04625
K04735	hsa04625
K04958	hsa04625
K04959	hsa04625
K04960	hsa04625
K05405	hsa04625
K05406	hsa04625
K05425	hsa04625
K05426	hsa04625
K05429	hsa04625
K05443	hsa04625
K05492	hsa04625
K05704	hsa04625
K05855	hsa04625
K05859	hsa04625
K06068	hsa04625
K06268	hsa04625
K06563	hsa04625
K06643	hsa04625
K07209	hsa04625
K07210	hsa04625
K07211	hsa04625
K07293	hsa04625
K07368	hsa04625
K07369	hsa04625
K07532	hsa04625
K07827	hsa04625
K07828	hsa04625
K07829	hsa04625
K07830	hsa04625
K07831	hsa04625
K07983	hsa04625
K08601	hsa04625
K08862	hsa04625
K09253	hsa04625
K09258	hsa04625
K09444	hsa04625
K10058	hsa04625
K10059	hsa04625
K10070	hsa04625
K10074	hsa04625
K11220	hsa04625
K11221	hsa04625
K11987	hsa04625
K12496	hsa04625
K12497	hsa04625
K12794	hsa04625
K12799	hsa04625
K12800	hsa04625
K14957	hsa04625
K14958	hsa04625
K17332	hsa04625
K17333	hsa04625
K17334	hsa04625
K17514	hsa04625
K21083	hsa04625
K21095	hsa04625
K22517	hsa04625
K00157	hsa04630
K00922	hsa04630
K02161	hsa04630
K02539	hsa04630
K02649	hsa04630
K02833	hsa04630
K03099	hsa04630
K04357	hsa04630
K04359	hsa04630
K04361	hsa04630
K04363	hsa04630
K04364	hsa04630
K04366	hsa04630
K04377	hsa04630
K04447	hsa04630
K04456	hsa04630
K04498	hsa04630
K04503	hsa04630
K04570	hsa04630
K04687	hsa04630
K04692	hsa04630
K04693	hsa04630
K04694	hsa04630
K04695	hsa04630
K04696	hsa04630
K04697	hsa04630
K04698	hsa04630
K04699	hsa04630
K04701	hsa04630
K04702	hsa04630
K04705	hsa04630
K04706	hsa04630
K04736	hsa04630
K04737	hsa04630
K04738	hsa04630
K05055	hsa04630
K05056	hsa04630
K05057	hsa04630
K05058	hsa04630
K05059	hsa04630
K05060	hsa04630
K05061	hsa04630
K05062	hsa04630
K05063	hsa04630
K05064	hsa04630
K05065	hsa04630
K05066	hsa04630
K05067	hsa04630
K05068	hsa04630
K05069	hsa04630
K05070	hsa04630
K05071	hsa04630
K05072	hsa04630
K05073	hsa04630
K05074	hsa04630
K05075	hsa04630
K05076	hsa04630
K05077	hsa04630
K05078	hsa04630
K05079	hsa04630
K05080	hsa04630
K05081	hsa04630
K05082	hsa04630
K05089	hsa04630
K05130	hsa04630
K05131	hsa04630
K05132	hsa04630
K05133	hsa04630
K05134	hsa04630
K05135	hsa04630
K05136	hsa04630
K05137	hsa04630
K05138	hsa04630
K05139	hsa04630
K05140	hsa04630
K05405	hsa04630
K05406	hsa04630
K05414	hsa04630
K05415	hsa04630
K05417	hsa04630
K05418	hsa04630
K05419	hsa04630
K05420	hsa04630
K05421	hsa04630
K05422	hsa04630
K05423	hsa04630
K05424	hsa04630
K05425	hsa04630
K05426	hsa04630
K05427	hsa04630
K05428	hsa04630
K05429	hsa04630
K05430	hsa04630
K05431	hsa04630
K05432	hsa04630
K05433	hsa04630
K05434	hsa04630
K05435	hsa04630
K05436	hsa04630
K05437	hsa04630
K05438	hsa04630
K05439	hsa04630
K05440	hsa04630
K05441	hsa04630
K05442	hsa04630
K05443	hsa04630
K05444	hsa04630
K05445	hsa04630
K05446	hsa04630
K05447	hsa04630
K05640	hsa04630
K05697	hsa04630
K06625	hsa04630
K06854	hsa04630
K07203	hsa04630
K07293	hsa04630
K10151	hsa04630
K10152	hsa04630
K11217	hsa04630
K11218	hsa04630
K11219	hsa04630
K11220	hsa04630
K11221	hsa04630
K11222	hsa04630
K11223	hsa04630
K11224	hsa04630
K11225	hsa04630
K14365	hsa04630
K16063	hsa04630
K16064	hsa04630
K16065	hsa04630
K16689	hsa04630
K17386	hsa04630
K18026	hsa04630
K19598	hsa04630
K19599	hsa04630
K22629	hsa04630
K22630	hsa04630
K22631	hsa04630
K22667	hsa04630
K22668	hsa04630
K22669	hsa04630
K24382	hsa04630
K00977	hsa04640
K01242	hsa04640
K01389	hsa04640
K03156	hsa04640
K04006	hsa04640
K04008	hsa04640
K04011	hsa04640
K04012	hsa04640
K04383	hsa04640
K04386	hsa04640
K04387	hsa04640
K04391	hsa04640
K04519	hsa04640
K04736	hsa04640
K04737	hsa04640
K05055	hsa04640
K05056	hsa04640
K05061	hsa04640
K05066	hsa04640
K05067	hsa04640
K05068	hsa04640
K05071	hsa04640
K05072	hsa04640
K05073	hsa04640
K05079	hsa04640
K05090	hsa04640
K05091	hsa04640
K05092	hsa04640
K05405	hsa04640
K05417	hsa04640
K05423	hsa04640
K05427	hsa04640
K05428	hsa04640
K05430	hsa04640
K05431	hsa04640
K05437	hsa04640
K05453	hsa04640
K05454	hsa04640
K05461	hsa04640
K06256	hsa04640
K06259	hsa04640
K06260	hsa04640
K06261	hsa04640
K06262	hsa04640
K06263	hsa04640
K06448	hsa04640
K06449	hsa04640
K06450	hsa04640
K06451	hsa04640
K06452	hsa04640
K06454	hsa04640
K06455	hsa04640
K06457	hsa04640
K06458	hsa04640
K06459	hsa04640
K06460	hsa04640
K06461	hsa04640
K06465	hsa04640
K06466	hsa04640
K06467	hsa04640
K06468	hsa04640
K06469	hsa04640
K06473	hsa04640
K06474	hsa04640
K06475	hsa04640
K06476	hsa04640
K06480	hsa04640
K06481	hsa04640
K06482	hsa04640
K06483	hsa04640
K06484	hsa04640
K06485	hsa04640
K06493	hsa04640
K06498	hsa04640
K06503	hsa04640
K06575	hsa04640
K06752	hsa04640
K06854	hsa04640
K06856	hsa04640
K11140	hsa04640
K00922	hsa04650
K01116	hsa04650
K01353	hsa04650
K02187	hsa04650
K02649	hsa04650
K02677	hsa04650
K02833	hsa04650
K03099	hsa04650
K03156	hsa04650
K04348	hsa04650
K04364	hsa04650
K04365	hsa04650
K04366	hsa04650
K04368	hsa04650
K04369	hsa04650
K04371	hsa04650
K04389	hsa04650
K04390	hsa04650
K04392	hsa04650
K04409	hsa04650
K04446	hsa04650
K04687	hsa04650
K04721	hsa04650
K04722	hsa04650
K04726	hsa04650
K05130	hsa04650
K05131	hsa04650
K05132	hsa04650
K05133	hsa04650
K05414	hsa04650
K05415	hsa04650
K05427	hsa04650
K05697	hsa04650
K05703	hsa04650
K05718	hsa04650
K05730	hsa04650
K05855	hsa04650
K05856	hsa04650
K05859	hsa04650
K05871	hsa04650
K06268	hsa04650
K06279	hsa04650
K06453	hsa04650
K06463	hsa04650
K06464	hsa04650
K06479	hsa04650
K06490	hsa04650
K06516	hsa04650
K06523	hsa04650
K06541	hsa04650
K06582	hsa04650
K06728	hsa04650
K06741	hsa04650
K06742	hsa04650
K06743	hsa04650
K06856	hsa04650
K07293	hsa04650
K07360	hsa04650
K07361	hsa04650
K07362	hsa04650
K07818	hsa04650
K07827	hsa04650
K07828	hsa04650
K07860	hsa04650
K07861	hsa04650
K07983	hsa04650
K07984	hsa04650
K07985	hsa04650
K07986	hsa04650
K07987	hsa04650
K07988	hsa04650
K07989	hsa04650
K07990	hsa04650
K07992	hsa04650
K08845	hsa04650
K17332	hsa04650
K17447	hsa04650
K17448	hsa04650
K17449	hsa04650
K19251	hsa04650
K19662	hsa04650
K19663	hsa04650
K24233	hsa04650
K26356	hsa04650
K01388	hsa04657
K01394	hsa04657
K01403	hsa04657
K02187	hsa04657
K02373	hsa04657
K02580	hsa04657
K03083	hsa04657
K03156	hsa04657
K03171	hsa04657
K03173	hsa04657
K03174	hsa04657
K03175	hsa04657
K03352	hsa04657
K04079	hsa04657
K04371	hsa04657
K04379	hsa04657
K04398	hsa04657
K04404	hsa04657
K04427	hsa04657
K04440	hsa04657
K04441	hsa04657
K04448	hsa04657
K04449	hsa04657
K04464	hsa04657
K04467	hsa04657
K04502	hsa04657
K04519	hsa04657
K04687	hsa04657
K04734	hsa04657
K04735	hsa04657
K05164	hsa04657
K05165	hsa04657
K05166	hsa04657
K05168	hsa04657
K05405	hsa04657
K05410	hsa04657
K05423	hsa04657
K05427	hsa04657
K05428	hsa04657
K05430	hsa04657
K05435	hsa04657
K05489	hsa04657
K05490	hsa04657
K05491	hsa04657
K05492	hsa04657
K05493	hsa04657
K05494	hsa04657
K05505	hsa04657
K05506	hsa04657
K05509	hsa04657
K06855	hsa04657
K07209	hsa04657
K07210	hsa04657
K07211	hsa04657
K07994	hsa04657
K09029	hsa04657
K09487	hsa04657
K09848	hsa04657
K09849	hsa04657
K10030	hsa04657
K10048	hsa04657
K11849	hsa04657
K11859	hsa04657
K11987	hsa04657
K12671	hsa04657
K12793	hsa04657
K12890	hsa04657
K13088	hsa04657
K13908	hsa04657
K14624	hsa04657
K14625	hsa04657
K16597	hsa04657
K19603	hsa04657
K21083	hsa04657
K21100	hsa04657
K21124	hsa04657
K21126	hsa04657
K21127	hsa04657
K21128	hsa04657
K21129	hsa04657
K01116	hsa04658
K02580	hsa04658
K02581	hsa04658
K02599	hsa04658
K04348	hsa04658
K04371	hsa04658
K04379	hsa04658
K04440	hsa04658
K04441	hsa04658
K04446	hsa04658
K04447	hsa04658
K04448	hsa04658
K04467	hsa04658
K04687	hsa04658
K04734	hsa04658
K04735	hsa04658
K05063	hsa04658
K05064	hsa04658
K05068	hsa04658
K05069	hsa04658
K05070	hsa04658
K05071	hsa04658
K05132	hsa04658
K05133	hsa04658
K05406	hsa04658
K05425	hsa04658
K05428	hsa04658
K05429	hsa04658
K05430	hsa04658
K05435	hsa04658
K05856	hsa04658
K05872	hsa04658
K06051	hsa04658
K06052	hsa04658
K06053	hsa04658
K06061	hsa04658
K06268	hsa04658
K06450	hsa04658
K06451	hsa04658
K06452	hsa04658
K06453	hsa04658
K06454	hsa04658
K06752	hsa04658
K07209	hsa04658
K07210	hsa04658
K07360	hsa04658
K07362	hsa04658
K09035	hsa04658
K09279	hsa04658
K10166	hsa04658
K10784	hsa04658
K10785	hsa04658
K11217	hsa04658
K11218	hsa04658
K11219	hsa04658
K11220	hsa04658
K11222	hsa04658
K11223	hsa04658
K11224	hsa04658
K11225	hsa04658
K17332	hsa04658
K17333	hsa04658
K17895	hsa04658
K18052	hsa04658
K20994	hsa04658
K20995	hsa04658
K21635	hsa04658
K01116	hsa04659
K02580	hsa04659
K02581	hsa04659
K04079	hsa04659
K04348	hsa04659
K04371	hsa04659
K04379	hsa04659
K04386	hsa04659
K04388	hsa04659
K04440	hsa04659
K04441	hsa04659
K04446	hsa04659
K04447	hsa04659
K04448	hsa04659
K04467	hsa04659
K04500	hsa04659
K04501	hsa04659
K04519	hsa04659
K04674	hsa04659
K04687	hsa04659
K04692	hsa04659
K04723	hsa04659
K04734	hsa04659
K04735	hsa04659
K05055	hsa04659
K05060	hsa04659
K05063	hsa04659
K05065	hsa04659
K05068	hsa04659
K05069	hsa04659
K05070	hsa04659
K05071	hsa04659
K05075	hsa04659
K05132	hsa04659
K05133	hsa04659
K05405	hsa04659
K05426	hsa04659
K05429	hsa04659
K05430	hsa04659
K05434	hsa04659
K05445	hsa04659
K05489	hsa04659
K05494	hsa04659
K05856	hsa04659
K05872	hsa04659
K06268	hsa04659
K06450	hsa04659
K06451	hsa04659
K06452	hsa04659
K06453	hsa04659
K06454	hsa04659
K06752	hsa04659
K07203	hsa04659
K07209	hsa04659
K07210	hsa04659
K07360	hsa04659
K07362	hsa04659
K08268	hsa04659
K08367	hsa04659
K08524	hsa04659
K08525	hsa04659
K08526	hsa04659
K08527	hsa04659
K08532	hsa04659
K08534	hsa04659
K09093	hsa04659
K09445	hsa04659
K10163	hsa04659
K10166	hsa04659
K10784	hsa04659
K10785	hsa04659
K11217	hsa04659
K11218	hsa04659
K11219	hsa04659
K11220	hsa04659
K11223	hsa04659
K11224	hsa04659
K11225	hsa04659
K13375	hsa04659
K17332	hsa04659
K17333	hsa04659
K17895	hsa04659
K18052	hsa04659
K19598	hsa04659
K22629	hsa04659
K23605	hsa04659
K24476	hsa04659
K00922	hsa04660
K01116	hsa04660
K02089	hsa04660
K02580	hsa04660
K02581	hsa04660
K02649	hsa04660
K02833	hsa04660
K03083	hsa04660
K03099	hsa04660
K03156	hsa04660
K03161	hsa04660
K03456	hsa04660
K04348	hsa04660
K04350	hsa04660
K04354	hsa04660
K04364	hsa04660
K04366	hsa04660
K04368	hsa04660
K04369	hsa04660
K04371	hsa04660
K04379	hsa04660
K04382	hsa04660
K04393	hsa04660
K04409	hsa04660
K04410	hsa04660
K04415	hsa04660
K04427	hsa04660
K04431	hsa04660
K04440	hsa04660
K04441	hsa04660
K04446	hsa04660
K04448	hsa04660
K04456	hsa04660
K04466	hsa04660
K04467	hsa04660
K04513	hsa04660
K04687	hsa04660
K04734	hsa04660
K04735	hsa04660
K05427	hsa04660
K05428	hsa04660
K05429	hsa04660
K05430	hsa04660
K05443	hsa04660
K05697	hsa04660
K05703	hsa04660
K05730	hsa04660
K05733	hsa04660
K05734	hsa04660
K05735	hsa04660
K05736	hsa04660
K05856	hsa04660
K05872	hsa04660
K06268	hsa04660
K06276	hsa04660
K06450	hsa04660
K06451	hsa04660
K06452	hsa04660
K06453	hsa04660
K06454	hsa04660
K06458	hsa04660
K06459	hsa04660
K06470	hsa04660
K06478	hsa04660
K06538	hsa04660
K06713	hsa04660
K06744	hsa04660
K07209	hsa04660
K07210	hsa04660
K07293	hsa04660
K07360	hsa04660
K07361	hsa04660
K07362	hsa04660
K07363	hsa04660
K07364	hsa04660
K07365	hsa04660
K07366	hsa04660
K07367	hsa04660
K07368	hsa04660
K07369	hsa04660
K07827	hsa04660
K07828	hsa04660
K10784	hsa04660
K10785	hsa04660
K11583	hsa04660
K11584	hsa04660
K12076	hsa04660
K17332	hsa04660
K17333	hsa04660
K18052	hsa04660
K19862	hsa04660
K22517	hsa04660
K00922	hsa04662
K02580	hsa04662
K02581	hsa04662
K02649	hsa04662
K02833	hsa04662
K03083	hsa04662
K03084	hsa04662
K03099	hsa04662
K04012	hsa04662
K04348	hsa04662
K04364	hsa04662
K04366	hsa04662
K04368	hsa04662
K04369	hsa04662
K04371	hsa04662
K04379	hsa04662
K04392	hsa04662
K04446	hsa04662
K04448	hsa04662
K04456	hsa04662
K04467	hsa04662
K04734	hsa04662
K04735	hsa04662
K05697	hsa04662
K05730	hsa04662
K05854	hsa04662
K05855	hsa04662
K05859	hsa04662
K05872	hsa04662
K06268	hsa04662
K06465	hsa04662
K06467	hsa04662
K06504	hsa04662
K06506	hsa04662
K06507	hsa04662
K06508	hsa04662
K06512	hsa04662
K06856	hsa04662
K07209	hsa04662
K07210	hsa04662
K07367	hsa04662
K07368	hsa04662
K07369	hsa04662
K07370	hsa04662
K07371	hsa04662
K07827	hsa04662
K07828	hsa04662
K07860	hsa04662
K07861	hsa04662
K08890	hsa04662
K12229	hsa04662
K12230	hsa04662
K12362	hsa04662
K12560	hsa04662
K15909	hsa04662
K17332	hsa04662
K17333	hsa04662
K19662	hsa04662
K19831	hsa04662
K26239	hsa04662
K00461	hsa04664
K00922	hsa04664
K01116	hsa04664
K02649	hsa04664
K02677	hsa04664
K02833	hsa04664
K03084	hsa04664
K03099	hsa04664
K03156	hsa04664
K04364	hsa04664
K04366	hsa04664
K04368	hsa04664
K04369	hsa04664
K04371	hsa04664
K04392	hsa04664
K04430	hsa04664
K04431	hsa04664
K04432	hsa04664
K04433	hsa04664
K04440	hsa04664
K04441	hsa04664
K04456	hsa04664
K04736	hsa04664
K05427	hsa04664
K05428	hsa04664
K05430	hsa04664
K05435	hsa04664
K05703	hsa04664
K05730	hsa04664
K05854	hsa04664
K05855	hsa04664
K05859	hsa04664
K06276	hsa04664
K06856	hsa04664
K07361	hsa04664
K07362	hsa04664
K07370	hsa04664
K07827	hsa04664
K07828	hsa04664
K07860	hsa04664
K07861	hsa04664
K07983	hsa04664
K08089	hsa04664
K08090	hsa04664
K08091	hsa04664
K16342	hsa04664
K20735	hsa04664
K00889	hsa04666
K00922	hsa04666
K01080	hsa04666
K01115	hsa04666
K01116	hsa04666
K02649	hsa04666
K02677	hsa04666
K03084	hsa04666
K04366	hsa04666
K04368	hsa04666
K04371	hsa04666
K04392	hsa04666
K04393	hsa04666
K04409	hsa04666
K04438	hsa04666
K04456	hsa04666
K04688	hsa04666
K04718	hsa04666
K05730	hsa04666
K05743	hsa04666
K05744	hsa04666
K05747	hsa04666
K05748	hsa04666
K05753	hsa04666
K05754	hsa04666
K05755	hsa04666
K05756	hsa04666
K05757	hsa04666
K05758	hsa04666
K05765	hsa04666
K05768	hsa04666
K05854	hsa04666
K05855	hsa04666
K05859	hsa04666
K06068	hsa04666
K06083	hsa04666
K06274	hsa04666
K06463	hsa04666
K06472	hsa04666
K06478	hsa04666
K06498	hsa04666
K06856	hsa04666
K07362	hsa04666
K07860	hsa04666
K07941	hsa04666
K08011	hsa04666
K08091	hsa04666
K08893	hsa04666
K12488	hsa04666
K12559	hsa04666
K12560	hsa04666
K12561	hsa04666
K12562	hsa04666
K13536	hsa04666
K13708	hsa04666
K15909	hsa04666
K16342	hsa04666
K16343	hsa04666
K17260	hsa04666
K18050	hsa04666
K18584	hsa04666
K19662	hsa04666
K19663	hsa04666
K23484	hsa04666
K00922	hsa04668
K01394	hsa04668
K01403	hsa04668
K02187	hsa04668
K02373	hsa04668
K02580	hsa04668
K02649	hsa04668
K02861	hsa04668
K03156	hsa04668
K03158	hsa04668
K03171	hsa04668
K03172	hsa04668
K03173	hsa04668
K03174	hsa04668
K04368	hsa04668
K04371	hsa04668
K04374	hsa04668
K04379	hsa04668
K04390	hsa04668
K04397	hsa04668
K04398	hsa04668
K04400	hsa04668
K04403	hsa04668
K04404	hsa04668
K04415	hsa04668
K04426	hsa04668
K04427	hsa04668
K04430	hsa04668
K04431	hsa04668
K04432	hsa04668
K04433	hsa04668
K04440	hsa04668
K04441	hsa04668
K04445	hsa04668
K04448	hsa04668
K04450	hsa04668
K04456	hsa04668
K04466	hsa04668
K04467	hsa04668
K04519	hsa04668
K04696	hsa04668
K04724	hsa04668
K04725	hsa04668
K04734	hsa04668
K04735	hsa04668
K05141	hsa04668
K05173	hsa04668
K05405	hsa04668
K05415	hsa04668
K05419	hsa04668
K05427	hsa04668
K05433	hsa04668
K05449	hsa04668
K05453	hsa04668
K05468	hsa04668
K05505	hsa04668
K05506	hsa04668
K05508	hsa04668
K05632	hsa04668
K05870	hsa04668
K06052	hsa04668
K06059	hsa04668
K06490	hsa04668
K06494	hsa04668
K06527	hsa04668
K07209	hsa04668
K07210	hsa04668
K07763	hsa04668
K08601	hsa04668
K08847	hsa04668
K08849	hsa04668
K09028	hsa04668
K09047	hsa04668
K09048	hsa04668
K09049	hsa04668
K09258	hsa04668
K09444	hsa04668
K09558	hsa04668
K09849	hsa04668
K10048	hsa04668
K10165	hsa04668
K11859	hsa04668
K11987	hsa04668
K12499	hsa04668
K12671	hsa04668
K12793	hsa04668
K14624	hsa04668
K14625	hsa04668
K15637	hsa04668
K16060	hsa04668
K16366	hsa04668
K16510	hsa04668
K17065	hsa04668
K17072	hsa04668
K19901	hsa04668
K23972	hsa04668
K27588	hsa04668
K00922	hsa04670
K01116	hsa04670
K01398	hsa04670
K01403	hsa04670
K02105	hsa04670
K02649	hsa04670
K02677	hsa04670
K04189	hsa04670
K04351	hsa04670
K04353	hsa04670
K04392	hsa04670
K04393	hsa04670
K04441	hsa04670
K04513	hsa04670
K04514	hsa04670
K04630	hsa04670
K05690	hsa04670
K05691	hsa04670
K05692	hsa04670
K05699	hsa04670
K05700	hsa04670
K05702	hsa04670
K05718	hsa04670
K05719	hsa04670
K05725	hsa04670
K05726	hsa04670
K05730	hsa04670
K05732	hsa04670
K05760	hsa04670
K05763	hsa04670
K05859	hsa04670
K05871	hsa04670
K06087	hsa04670
K06088	hsa04670
K06089	hsa04670
K06274	hsa04670
K06461	hsa04670
K06464	hsa04670
K06471	hsa04670
K06483	hsa04670
K06490	hsa04670
K06514	hsa04670
K06520	hsa04670
K06527	hsa04670
K06533	hsa04670
K06735	hsa04670
K06785	hsa04670
K06787	hsa04670
K07293	hsa04670
K07363	hsa04670
K07836	hsa04670
K07860	hsa04670
K07873	hsa04670
K08007	hsa04670
K08009	hsa04670
K08010	hsa04670
K08011	hsa04670
K08012	hsa04670
K08013	hsa04670
K08014	hsa04670
K08015	hsa04670
K08016	hsa04670
K10031	hsa04670
K10351	hsa04670
K12753	hsa04670
K12754	hsa04670
K12755	hsa04670
K12756	hsa04670
K12757	hsa04670
K12758	hsa04670
K13709	hsa04670
K17388	hsa04670
K19662	hsa04670
K19663	hsa04670
K21421	hsa04670
K03159	hsa04672
K03160	hsa04672
K03161	hsa04672
K04184	hsa04672
K04185	hsa04672
K04189	hsa04672
K04466	hsa04672
K05074	hsa04672
K05150	hsa04672
K05151	hsa04672
K05153	hsa04672
K05405	hsa04672
K05412	hsa04672
K05413	hsa04672
K05428	hsa04672
K05429	hsa04672
K05430	hsa04672
K05433	hsa04672
K05443	hsa04672
K05475	hsa04672
K05476	hsa04672
K05513	hsa04672
K06470	hsa04672
K06483	hsa04672
K06590	hsa04672
K06710	hsa04672
K06713	hsa04672
K06752	hsa04672
K06779	hsa04672
K06856	hsa04672
K10031	hsa04672
K10784	hsa04672
K10785	hsa04672
K10989	hsa04672
K13072	hsa04672
K13073	hsa04672
K13375	hsa04672
K02223	hsa04710
K02295	hsa04710
K02296	hsa04710
K02633	hsa04710
K03094	hsa04710
K03347	hsa04710
K03362	hsa04710
K03728	hsa04710
K03729	hsa04710
K03730	hsa04710
K03868	hsa04710
K05870	hsa04710
K07198	hsa04710
K07199	hsa04710
K07200	hsa04710
K08531	hsa04710
K08532	hsa04710
K08533	hsa04710
K08534	hsa04710
K08959	hsa04710
K08960	hsa04710
K09026	hsa04710
K09056	hsa04710
K09059	hsa04710
K10269	hsa04710
K10287	hsa04710
K21944	hsa04710
K21945	hsa04710
K02183	hsa04713
K02633	hsa04713
K02677	hsa04713
K04285	hsa04713
K04286	hsa04713
K04345	hsa04713
K04347	hsa04713
K04371	hsa04713
K04379	hsa04713
K04445	hsa04713
K04515	hsa04713
K04534	hsa04713
K04536	hsa04713
K04537	hsa04713
K04538	hsa04713
K04539	hsa04713
K04540	hsa04713
K04541	hsa04713
K04542	hsa04713
K04543	hsa04713
K04544	hsa04713
K04545	hsa04713
K04546	hsa04713
K04547	hsa04713
K04548	hsa04713
K04549	hsa04713
K04587	hsa04713
K04630	hsa04713
